ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
181	PA_online	A2	The reason they 're often subject to various kinds of surgeries is because they threaten our social categories.	Der Grund, warum an ihnen oft verschiedene Arten chirurgischer Eingriffe vorgenommen werden, ist, weil sie unsere sozialen Kategorien bedrohen.	Der Grund, warum sie oft verschiedene Arten von Operationen unterweisen, ist, dass sie unsere sozialen Kategorien bedrohen.	1.48	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000010000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000
181	TF_offline	A1	The reason they 're often subject to various kinds of surgeries is because they threaten our social categories.	Der Grund, warum an ihnen oft verschiedene Arten chirurgischer Eingriffe vorgenommen werden, ist, weil sie unsere sozialen Kategorien bedrohen.	Der Grund, warum sie oft verschiedene Operationen unterliegen, ist, dass sie unsere sozialen Kategorien bedrohen.	1.48	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000001000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
181	TF_offline	A2	The reason they 're often subject to various kinds of surgeries is because they threaten our social categories.	Der Grund, warum an ihnen oft verschiedene Arten chirurgischer Eingriffe vorgenommen werden, ist, weil sie unsere sozialen Kategorien bedrohen.	Der Grund, warum sie oft verschiedene Operationen unterliegen, ist, dass sie unsere sozialen Kategorien bedrohen.	1.48	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000010000000000	0000000000000000000	0000000100000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
181	TF_online	A1	The reason they 're often subject to various kinds of surgeries is because they threaten our social categories.	Der Grund, warum an ihnen oft verschiedene Arten chirurgischer Eingriffe vorgenommen werden, ist, weil sie unsere sozialen Kategorien bedrohen.	Der Grund, warum sie oft verschiedene Arten von Operationen unterliegen, ist, dass sie unsere sozialen Kategorien bedrohen.	1.48	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000100000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000
181	TF_online	A2	The reason they 're often subject to various kinds of surgeries is because they threaten our social categories.	Der Grund, warum an ihnen oft verschiedene Arten chirurgischer Eingriffe vorgenommen werden, ist, weil sie unsere sozialen Kategorien bedrohen.	Der Grund, warum sie oft verschiedene Arten von Operationen unterliegen, ist, dass sie unsere sozialen Kategorien bedrohen.	1.48	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000010000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000
182	PA_offline	A1	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir tun unseren Kindern einen Disdienst, wenn wir sie dazu bringen, das Gefühl zu fühlen, dass sie nicht dafür bereit sind sich anzupassen.	2	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000010000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000100000	0000000000000000000000000100	0000000000000000000000000000	0000000000000000000000000000
182	PA_offline	A2	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir tun unseren Kindern einen Disdienst, wenn wir sie dazu bringen, das Gefühl zu fühlen, dass sie nicht dafür bereit sind sich anzupassen.	2	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000010000000000	0000000000000000000000000000	0000000000000000000000000000	0000001000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000
182	PA_online	A1	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir machen einen Disservice für unsere Kinder, wenn wir sie dazu bringen, sich zu fühlen, dass sie nicht ausgerüstet sind, um sich anzupassen.	2	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000010000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00100000000000000001001000000	00000000000000000000000000000	00000000000000000000000000000	00010000000000000000000000000
182	PA_online	A2	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir machen einen Disservice für unsere Kinder, wenn wir sie dazu bringen, sich zu fühlen, dass sie nicht ausgerüstet sind, um sich anzupassen.	2	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000100000000010000000000000	00000000000000000000000000000	00001000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000
182	TF_offline	A1	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir tun unseren Kindern einen Nachweis, wenn wir sie fühlen, dass sie nicht ausgebüstet sind, um sich anzupassen.	2	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000100000000000000000	00000000000000001000000	00000000000100000000000	00000000000001000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
182	TF_offline	A2	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir tun unseren Kindern einen Nachweis, wenn wir sie fühlen, dass sie nicht ausgebüstet sind, um sich anzupassen.	2	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000010000000000000000	00000000000000001000000	00000000000010000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
182	TF_online	A1	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir machen einen Nachdienst an unsere Kinder, wenn wir sie dazu bringen, sich zu fühlen, dass sie sich nicht ausgestatten.	2	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000001000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000001	0010000000000000000101000	0000000000000000000000000	0000000000000000000000000	0000001000000000000000000
182	TF_online	A2	And we do a disservice to our kids when we make them feel that they 're not equipped to adapt.	Und wir erweisen unseren Kindern keinen Gefallen, wenn wir ihnen das Gefühl geben, dass sie sich nicht anpassen können.	Und wir machen einen Nachdienst an unsere Kinder, wenn wir sie dazu bringen, sich zu fühlen, dass sie sich nicht ausgestatten.	2	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000010000000001000001000	0000000000000000000000000	0000100000000000000000000	0000000000000000000000001	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000
183	PA_offline	A1	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man setzt es an ein bestimmtes Geräusch und dann die Anpassung.	1.33	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	010000100000	000000000000	000000000000	000000000000
183	PA_offline	A2	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man setzt es an ein bestimmtes Geräusch und dann die Anpassung.	1.33	000000000000	000000000000	000000000000	000000000000	000000000110	010000100000	000000000000	000000001000	000000000000	000000000000	000000000000	000000000000
183	PA_online	A1	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man schließt es auf einen bestimmten Geräusch und verklammern sich dann um sie anzupassen.	1.33	000000000000000	000000000000000	000000000000000	000000000000000	000010000100000	010000001000000	000000000000000	000000000000000	000000100000000	000000000000000	000000000000000	000000000000000
183	PA_online	A2	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man schließt es auf einen bestimmten Geräusch und verklammern sich dann um sie anzupassen.	1.33	000000000000000	000000000000000	000000000000000	000000000000000	000000000100000	010000101000000	000000000000000	000000000000000	000000000000000	000000000001000	000000000000000	000000000000000
183	TF_offline	A1	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man bindet es an einen bestimmten Klang an und fügt es dann zu sich an.	1.33	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0100000001000000	0000000000000000	0000000001000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
183	TF_offline	A2	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man bindet es an einen bestimmten Klang an und fügt es dann zu sich an.	1.33	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000100100	0100001001000000	0000000000000000	0000000001000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
183	TF_online	A1	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man stellt es an ein bestimmtes Geräusch an und dann muss man es anpassen.	1.33	000000000000000	000000000010000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000010000	010000100000000	000000000000000	000000000000000	000000000000000
183	TF_online	A2	You attach it to a particular sound and then tilt to adjust it.	Man verbindet ihn mit einem bestimmten Ton und neigt ihn dann zum Einstellen.	Man stellt es an ein bestimmtes Geräusch an und dann muss man es anpassen.	1.33	000000000000000	000000000000000	000000000000000	000000000000000	000000000000010	010000100000000	000000000000000	000000000000010	000000000000000	000000000000000	000000000000000	000000000000000
184	PA_offline	A1	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, denn die Eltern zeigten ihnen nie, wie man, nicht anfangen wird, auf seiner eigenen Seite zu singen.	6.11	0000000000000000000000000000000	0000000000000000000000000001000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000010000100000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000001000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000100000000
184	PA_offline	A2	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, denn die Eltern zeigten ihnen nie, wie man, nicht anfangen wird, auf seiner eigenen Seite zu singen.	6.11	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000100100000000000000000	0000000000000010000100000000000	0000000000000000000000001000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000000000000	0000000000000000000000100000000
184	PA_online	A1	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, weil die Eltern ihnen nie gezeigt haben, wie man nicht beginnt, auf seiner eigenen zu singen.	6.11	00000000000000000000000000000	00000000000000000001000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000001000000000000000	00000000000000000000010000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000100000	00000000000000000101000000000	00000000000000000000000000000	00000000000000000000000000000
184	PA_online	A2	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, weil die Eltern ihnen nie gezeigt haben, wie man nicht beginnt, auf seiner eigenen zu singen.	6.11	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000010000000000000	00000000000001000000100000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000000000	00000000000000000000000010000	00000000000000000000100000000	00000000000000000000000000000	00000000000000000000010000000
184	TF_offline	A1	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, weil die Eltern ihnen nie gezeigt haben, wie sie nicht auf sich selbst singen werden.	6.11	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000010000011000010	000000000000000000000000000	000000000000000000000000000	000000000000000000000000100	000000000000000000000100000	000000000000000000000000000	000000000000000000000000000	000000000000000000000000010
184	TF_offline	A2	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das nicht gelernt hat zu singen, weil die Eltern ihnen nie gezeigt haben, wie sie nicht auf sich selbst singen werden.	6.11	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000100000000000	000000000000011000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000000000000000	000000000000000000100000000	000000000000000000000000000
184	TF_online	A1	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das noch nicht gelernt hat zu singen, weil die Eltern ihnen nie zeigten, wie man sich an seiner eigenen Sinnen anhören wird.	6.11	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000010000010000000	0000000000000000000000001100	0000000000000000000000000000	0000000000000000000000001000	0000000000000000000010000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000110
184	TF_online	A2	A child who has not learned to sing, because the parents never showed them how to, will not start singing on its own.	Ein Kind, das das Singen nicht gelernt hat, weil es die Eltern nicht vorgemacht haben, wird es von selbst auch nicht tun.	Ein Kind, das noch nicht gelernt hat zu singen, weil die Eltern ihnen nie zeigten, wie man sich an seiner eigenen Sinnen anhören wird.	6.11	0000000000000000000000000000	0000100000000000000000000000	0000000000000000000000000000	0000000000000000100000000000	0000000000000010000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000000000000000	0000000000000000001000000000	0000000000000000000000000000
185	PA_offline	A1	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die sie unter dieser Techie, Geeky Internet Kultur, inspiriert hat.	4.47	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000100000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
185	PA_offline	A2	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die sie unter dieser Techie, Geeky Internet Kultur, inspiriert hat.	4.47	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000010000000000	00000000000000000000000	00000000000000101000000	00000000000000000000000	00000000000000000000000	00000000000000000101000	00000000000000000000000	00000000000000000000000
185	PA_online	A1	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die sie unter diesem techie, geeky Internet-Kultur inspirierte.	4.47	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000010000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
185	PA_online	A2	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die sie unter diesem techie, geeky Internet-Kultur inspirierte.	4.47	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000001100000000	0000000000000000000000	0000000000000010100000	0000000000000000000000	0000000000000000000000	0000000000000000010000	0000000000000000000000	0000000000000000000000
185	TF_offline	A1	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die es unter dieser techie, geeky Internetkultur inspiriert hat.	4.47	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000001000000000	000000000000000000000	000000000000000000000	000000000000000000000
185	TF_offline	A2	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die es unter dieser techie, geeky Internetkultur inspiriert hat.	4.47	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000100000000	000000000000000000000	000000000000001010000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000
185	TF_online	A1	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die es bei dieser Techie, geeky Internet-Kultur inspiriert hat.	4.47	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000100000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
185	TF_online	A2	But what 's important here is the creativity that it inspired amongst this techie, geeky Internet culture.	Wichtig ist, die Kreativität, die in der Internetkultur der Techies und Geeks herrscht.	Aber was hier wichtig ist, ist die Kreativität, die es bei dieser Techie, geeky Internet-Kultur inspiriert hat.	4.47	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000101000000	00000000000000000000000	00000000000000000000000	00000000000000000100000	00000000000000000000000	00000000000000000000000
186	PA_offline	A1	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde darauf geführt bis die 80er Jahre.	5.41	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00010000000	00000000000	00000000000	00000000000
186	PA_offline	A2	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde darauf geführt bis die 80er Jahre.	5.41	00000000000	00000000000	00000000000	00000000000	00000001000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000100000
186	PA_online	A1	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde auf ihm laufen, bis die 80er Jahre alt war.	5.41	000000000000000	000000000000100	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000100001000000	000000000000000	000000000000000	000000000000000
186	PA_online	A2	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde auf ihm laufen, bis die 80er Jahre alt war.	5.41	000000000000000	000000000000100	000000000000000	000000000000000	000000000100000	000000100000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000
186	TF_offline	A1	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde darauf geführt, bis in den 80ern.	5.41	000000000000	000000000000	000000000000	000000000000	000000000100	000000000000	000000000000	000000000000	000100000000	000000000000	000000000000	000000000000
186	TF_offline	A2	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde darauf geführt, bis in den 80ern.	5.41	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
186	TF_online	A1	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde auf dem Weg zur nächsten 80er geleitet.	5.41	000000000000	000010000000	000000000000	000000000000	000000000000	000000000010	000000000000	000000000100	000000000000	000000000000	000000000000	000000000000
186	TF_online	A2	A big fishery was run on it until the '80s.	Bis in die 80er Jahre hinein, wurde er in großem Stil gefischt.	Eine große Fischerei wurde auf dem Weg zur nächsten 80er geleitet.	5.41	000000000000	000000000000	000000000000	000000000000	000000000000	000010000000	000000000000	000000010000	000000000000	000000000000	000000010000	000000000000
187	PA_offline	A1	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es bricht, gebe ich Ihnen hundert Dollar. ''	1.2	000000000000	000000000000	000000000000	000000000000	000000000000	010000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
187	PA_offline	A2	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es bricht, gebe ich Ihnen hundert Dollar. ''	1.2	000000000000	000000000000	000000000000	010000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
187	PA_online	A1	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es kaputt macht, werde ich Ihnen einen Eindruck von hundert Dollar geben. ''	1.2	00000000000000000	00000000010000000	00000000000000000	00000000000000000	00000000000000000	01000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000
187	PA_online	A2	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es kaputt macht, werde ich Ihnen einen Eindruck von hundert Dollar geben. ''	1.2	00000000000000000	00000000010000000	00000000000000000	01000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000
187	TF_offline	A1	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es kaputt macht, gebe ich Ihnen hundert Dollar. ''	1.2	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0100000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000
187	TF_offline	A2	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn man es kaputt macht, gebe ich Ihnen hundert Dollar. ''	1.2	0000000000000	0000000000000	0000000000000	0100000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000
187	TF_online	A1	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn Sie es kaputt machen, werde ich Ihnen jetzt eine hundert Dollar geben. ''	1.2	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000100000	0000000000000000	0000000000000000	0000000000000000
187	TF_online	A2	When you do break it, I 'm going to give you a hundred bucks. ''	Und wenn Du es schaffst, gebe ich Dir Hundert Dollar. ''	Wenn Sie es kaputt machen, werde ich Ihnen jetzt eine hundert Dollar geben. ''	1.2	0000000000000000	0000000001000000	0000000000000000	0000000000000000	0000000000100000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
188	PA_offline	A1	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	PA_offline	A2	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	PA_online	A1	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	PA_online	A2	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	TF_offline	A1	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	TF_offline	A2	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	TF_online	A1	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
188	TF_online	A2	She was tough, she was strong, she was powerful.	Sie war eine taffe, starke Frau, sie hatte Wirkung.	Sie war hart, sie war stark, sie war mächtig.	2	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
189	PA_offline	A1	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel die ausgeklügelteste Version, die wir uns bewusst sind, ist die menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000010000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
189	PA_offline	A2	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel die ausgeklügelteste Version, die wir uns bewusst sind, ist die menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000010000000	000000010000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
